tile_id,project_year,easting_m,northing_m,height_m
S13_4921_30,2016,3483535.0,1156613.0,19.96
S13_4921_30,2016,3483240.0,1155763.0,5.688
S13_4921_30,2016,3484495.0,1155903.0,5.276
S13_4921_30,2016,3483215.0,1156508.0,22.115
S13_4921_30,2016,3483090.0,1155588.0,6.698
S13_4921_30,2016,3483950.0,1156213.0,48.466
S13_4921_30,2016,3483235.0,1156398.0,8.974
S13_4921_30,2016,3483115.0,1155938.0,4.34
S13_4921_30,2016,3483915.0,1156378.0,47.902
S13_4921_30,2016,3483345.0,1156173.0,41.406
S13_4921_30,2016,3483830.0,1155453.0,36.898
S13_4921_30,2016,3483955.0,1156343.0,42.184
S13_4921_30,2016,3483485.0,1156478.0,33.05
S13_4921_30,2016,3483965.0,1155978.0,3.35
S13_4921_30,2016,3483525.0,1156513.0,27.116
S13_4921_30,2016,3483195.0,1156583.0,27.865
S13_4921_30,2016,3483470.0,1156383.0,17.359
S13_4921_30,2016,3483590.0,1155358.0,2.108
S13_4921_30,2016,3484365.0,1156558.0,25.819
S13_4921_30,2016,3483170.0,1155868.0,6.478
S13_4921_30,2016,3483125.0,1156598.0,8.905
S13_4921_30,2016,3483840.0,1155353.0,10.489
S13_4921_30,2016,3484360.0,1156118.0,29.959
S13_4921_30,2016,3484050.0,1156118.0,15.144
S13_4921_30,2016,3483100.0,1155478.0,19.381
S13_4921_30,2016,3483215.0,1155988.0,18.65
S13_4921_30,2016,3483695.0,1155568.0,25.675
S13_4921_30,2016,3483070.0,1155508.0,18.482
S13_4921_30,2016,3483370.0,1156193.0,34.836
S13_4921_30,2016,3483205.0,1156718.0,18.728
S13_4921_30,2016,3483585.0,1156668.0,4.39
S13_4921_30,2016,3483745.0,1156278.0,15.932
S13_4921_30,2016,3483425.0,1155863.0,8.835
S13_4921_30,2016,3483355.0,1156668.0,47.332
S13_4921_30,2016,3483930.0,1155528.0,8.68
S13_4921_30,2016,3483535.0,1156278.0,2.1
S13_4921_30,2016,3483435.0,1156158.0,10.722
S13_4921_30,2016,3483825.0,1155683.0,4.18
S13_4921_30,2016,3483775.0,1155573.0,34.55
S13_4921_30,2016,3483385.0,1156103.0,14.999
S13_4921_30,2016,3483140.0,1156443.0,3.114
S13_4921_30,2016,3483820.0,1156578.0,5.891
S13_4921_30,2016,3483040.0,1155598.0,6.091
S13_4921_30,2016,3483230.0,1155988.0,19.007
S13_4921_30,2016,3483955.0,1156278.0,43.845
S13_4921_30,2016,3483445.0,1156573.0,51.785
S13_4921_30,2016,3483965.0,1156168.0,44.351
S13_4921_30,2016,3483575.0,1156428.0,10.051
S13_4921_30,2016,3483225.0,1156428.0,10.913
S13_4921_30,2016,3484035.0,1156498.0,8.71
S13_4921_30,2016,3483835.0,1155668.0,4.746
S13_4921_30,2016,3483670.0,1156428.0,7.018
S13_4921_30,2016,3483845.0,1155293.0,2.295
S13_4921_30,2016,3483830.0,1156333.0,42.349
S13_4921_30,2016,3484055.0,1156403.0,13.984
S13_4921_30,2016,3484320.0,1156093.0,42.458
S13_4921_30,2016,3483160.0,1155933.0,9.412
S13_4921_30,2016,3484310.0,1155963.0,19.139
S13_4921_30,2016,3483135.0,1155398.0,13.327
S13_4921_30,2016,3483925.0,1155598.0,4.83
S13_4921_30,2016,3483205.0,1155483.0,5.476
S13_4921_30,2016,3483925.0,1155578.0,6.85
S13_4921_30,2016,3483620.0,1156443.0,6.155
S13_4921_30,2016,3483790.0,1156303.0,29.536
S13_4921_30,2016,3483745.0,1156523.0,7.041
S13_4921_30,2016,3483200.0,1156543.0,25.015
S13_4921_30,2016,3483765.0,1155443.0,44.913
S13_4921_30,2016,3483255.0,1156218.0,41.992
S13_4921_30,2016,3483015.0,1155373.0,14.867
S13_4921_30,2016,3483100.0,1155308.0,5.395
S13_4921_30,2016,3483685.0,1155513.0,32.436
S13_4921_30,2016,3484460.0,1156533.0,6.608
S13_4921_30,2016,3483800.0,1156488.0,18.874
S13_4921_30,2016,3483180.0,1155328.0,4.943
S13_4921_30,2016,3483625.0,1155538.0,12.031
S13_4921_30,2016,3483310.0,1156638.0,60.0
